OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT 
STARLINK-35052,2025-200W,2026-05-27T18:49:46.049664,15.05667656,.0003121,97.4349,217.3548,125.5654,234.5864,0,U,65540,999,4095,.57872E-3,.8306E-4,0
STARLINK-35087,2025-200X,2026-05-27T18:57:46.082880,15.05644525,.0002424,97.4360,217.3489,84.3402,275.8102,0,U,65541,999,4103,.27684E-3,.3938E-4,0
STARLINK-35100,2025-200Y,2026-05-27T16:30:11.640672,15.05655995,.0001769,97.4366,217.1829,143.6097,216.5251,0,U,65542,999,4101,.32726E-3,.4667E-4,0
STARLINK-35105,2025-200Z,2026-05-27T18:41:47.898240,15.05659197,.0002629,97.4342,217.3654,97.2238,262.9288,0,U,65543,999,4103,.34528E-3,.4928E-4,0
STARLINK-35267,2025-207A,2026-05-27T17:59:57.460704,15.05644160,.0002091,97.4393,216.1046,157.6303,202.5015,0,U,65592,999,4014,-.14623E-3,-.2167E-4,0
STARLINK-35269,2025-207B,2026-05-27T18:47:48.881760,15.05661037,.0002378,97.4347,216.2131,140.5236,219.6165,0,U,65593,999,4015,.41504E-3,.5937E-4,0
STARLINK-35191,2025-207C,2026-05-27T19:11:44.079936,15.05659117,.000173,97.4352,216.1908,156.4673,203.6633,0,U,65594,999,3999,.4755E-3,.6811E-4,0
STARLINK-35261,2025-207D,2026-05-27T18:23:53.731104,15.05661795,.0001714,97.4348,216.2376,116.7849,243.3554,0,U,65595,999,4016,.39894E-3,.5704E-4,0
STARLINK-35253,2025-207E,2026-05-27T17:47:59.450784,15.05666224,.0001256,97.4343,216.1128,169.4894,190.6360,0,U,65596,999,3994,.38345E-3,.5481E-4,0
STARLINK-35263,2025-207F,2026-05-27T17:24:04.510080,15.05659923,.0002458,97.4355,216.1401,146.8615,213.2766,0,U,65597,999,4015,.31856E-3,.4542E-4,0
STARLINK-35248,2025-207G,2026-05-27T18:35:51.372096,15.05657575,.0002731,97.4348,216.2256,131.9207,228.2254,0,U,65598,999,4016,.49613E-3,.7109E-4,0
STARLINK-35245,2025-207H,2026-05-27T18:11:56.047776,15.05655597,.0002315,97.4358,216.2498,140.1894,219.9503,0,U,65599,999,4016,.2074E-3,.2936E-4,0
STARLINK-35229,2025-207J,2026-05-27T17:55:57.997056,15.05666251,.000138,97.4342,216.1072,148.2826,211.8484,0,U,65600,999,4015,.57178E-3,.8205E-4,0
STARLINK-35234,2025-207K,2026-05-27T17:44:00.216960,15.05672187,.0002144,97.4334,216.1152,118.4875,241.6568,0,U,65601,999,4015,.20354E-3,.2881E-4,0
STARLINK-35255,2025-207L,2026-05-27T18:55:47.397792,15.05660259,.0001757,97.4344,216.2074,114.9248,245.2162,0,U,65602,999,4016,.42035E-3,.6014E-4,0
STARLINK-35250,2025-207M,2026-05-27T18:31:52.089024,15.05655747,.0002705,97.4357,216.2293,141.8769,218.2650,0,U,65603,999,4016,.2583E-3,.3671E-4,0
STARLINK-35251,2025-207N,2026-05-27T17:28:04.094688,15.05656101,.0002609,97.4357,216.1350,107.5544,252.5969,0,U,65604,999,4015,.51134E-3,.7329E-4,0
STARLINK-35171,2025-207P,2026-05-27T18:43:51.953952,15.05552002,.0002027,97.4397,216.2210,77.4549,282.6905,0,U,65605,999,4000,-.39248E-2,-.56099E-3,0
STARLINK-35195,2025-207Q,2026-05-27T18:07:57.041184,15.05638147,.0001926,97.4398,216.2568,126.7904,233.3500,0,U,65606,999,4016,-.5627E-3,-.8166E-4,0
STARLINK-35156,2025-207R,2026-05-27T18:15:55.433664,15.05663811,.0002558,97.4348,216.2444,133.1838,226.9604,0,U,65607,999,4016,.48156E-3,.6899E-4,0
STARLINK-35185,2025-207S,2026-05-27T20:27:33.269760,15.05551250,.0003589,97.4401,216.2781,136.6786,223.4724,0,U,65608,999,4017,-.46936E-2,-.66981E-3,0
STARLINK-35053,2025-207T,2026-05-27T18:27:52.848288,15.05639243,.0001321,97.4388,216.2363,150.7060,209.4241,0,U,65609,999,4000,-.68343E-3,-.9903E-4,0
STARLINK-35178,2025-207U,2026-05-27T17:32:02.973408,15.05654503,.0002165,97.4357,216.1340,159.2886,200.8429,0,U,65610,999,4015,.25981E-3,.3693E-4,0
STARLINK-35186,2025-207V,2026-05-27T18:03:56.839680,15.05661737,.0002129,97.4331,216.1030,93.1448,267.0023,0,U,65611,999,4015,.48536E-3,.6954E-4,0
STARLINK-35154,2025-207W,2026-05-27T16:44:12.582240,15.05660379,.0002695,97.4357,216.1791,128.4159,231.7310,0,U,65612,999,3999,.35991E-3,.514E-4,0
STARLINK-35162,2025-207X,2026-05-27T18:39:50.553216,15.05661242,.0002427,97.4346,216.2232,127.3940,232.7508,0,U,65613,999,4016,.33256E-3,.4745E-4,0
STARLINK-35206,2025-207Y,2026-05-27T17:40:01.257024,15.05666769,.0002423,97.4346,216.1227,129.0430,231.1013,0,U,65614,999,4004,.25349E-3,.3603E-4,0
STARLINK-35174,2025-207Z,2026-05-27T17:51:59.126112,15.05653509,.0002892,97.4368,216.1113,135.3136,224.8325,0,U,65615,999,4015,.24472E-3,.3475E-4,0
STARLINK-35247,2025-210A,2026-05-27T16:23:58.543872,15.30205632,.0001345,53.1602,300.2868,85.9068,274.2087,0,U,65622,999,3982,.10329E-2,.30363E-3,0
STARLINK-35239,2025-210B,2026-05-27T16:31:55.821792,15.34421365,.000126,53.1613,298.9038,76.5159,283.5984,0,U,65623,999,3984,.10449E-2,.35117E-3,0
STARLINK-35151,2025-210C,2026-05-27T19:49:29.284032,15.42173532,.0001171,53.1592,296.9102,101.0057,259.1081,0,U,65624,999,3980,.11636E-2,.50579E-3,0
STARLINK-35153,2025-210D,2026-05-27T16:22:50.179008,15.34408753,.0001207,53.1607,298.8614,85.9782,274.1359,0,U,65625,999,3976,.95256E-3,.31954E-3,0
STARLINK-35225,2025-210E,2026-05-27T16:56:09.339360,15.34423415,.0000923,53.1585,299.0079,83.3151,276.7956,0,U,65626,999,3984,.9364E-3,.31418E-3,0
STARLINK-35217,2025-210F,2026-05-27T19:51:49.734144,15.30224508,.0001005,53.1599,299.7620,82.2368,277.8747,0,U,65627,999,3984,.11939E-2,.35195E-3,0
STARLINK-35128,2025-210G,2026-05-27T17:08:16.518048,15.34426880,.0000944,53.1583,299.0612,82.6666,277.4444,0,U,65628,999,3984,.7694E-3,.25731E-3,0
STARLINK-35135,2025-210H,2026-05-27T17:41:36.726432,15.34396908,.0000785,53.1615,299.2054,91.5688,268.5405,0,U,65629,999,3984,.10799E-2,.36284E-3,0
STARLINK-34877,2025-210J,2026-05-27T17:20:24.404352,15.34399290,.0001158,53.1595,299.1130,83.0407,277.0728,0,U,65630,999,3984,.69357E-3,.23129E-3,0
STARLINK-35104,2025-210K,2026-05-27T19:48:36.518688,15.34404160,.0000967,53.1589,298.3313,89.6746,270.4367,0,U,65631,999,3985,.10498E-2,.35264E-3,0
STARLINK-35117,2025-210L,2026-05-27T19:56:23.459712,15.30213409,.0000701,53.1595,299.7800,42.9275,317.1780,0,U,65632,999,3984,.11712E-2,.34505E-3,0
STARLINK-35103,2025-210M,2026-05-27T19:57:42.913152,15.34436102,.0001066,53.1596,298.3727,104.4979,255.6142,0,U,65633,999,3986,.15519E-2,.52484E-3,0
STARLINK-35123,2025-210N,2026-05-27T16:28:32.062944,15.30208813,.0001134,53.1616,300.2989,74.2030,285.9096,0,U,65634,999,3982,.12111E-2,.35692E-3,0
STARLINK-35150,2025-210P,2026-05-27T19:50:18.918240,15.30209973,.0001016,53.1596,299.7514,77.1692,282.9422,0,U,65635,999,3984,.11171E-2,.32882E-3,0
STARLINK-35209,2025-210Q,2026-05-27T17:44:38.658912,15.34394690,.0000851,53.1616,299.2194,44.9492,315.1580,0,U,65636,999,3984,.84659E-3,.2833E-3,0
STARLINK-35147,2025-210R,2026-05-27T17:05:15.148896,15.34400948,.0000979,53.1583,299.0453,80.6304,279.4809,0,U,65637,999,3984,.80966E-3,.27079E-3,0
STARLINK-35213,2025-210S,2026-05-27T20:06:47.336832,15.34399792,.0001151,53.1584,298.4104,84.4514,275.6620,0,U,65638,999,3986,.12555E-2,.42281E-3,0
STARLINK-35127,2025-210T,2026-05-27T19:54:40.025088,15.34400828,.0001056,53.1592,298.3567,83.7895,276.3228,0,U,65639,999,3986,.13087E-2,.44102E-3,0
STARLINK-35091,2025-210U,2026-05-27T20:37:04.696032,15.34414516,.0000942,53.1608,298.5389,93.0478,267.0632,0,U,65640,999,3986,.73231E-3,.24458E-3,0
STARLINK-35134,2025-210V,2026-05-27T16:37:59.041344,15.34411876,.0001012,53.1604,298.9256,90.4498,269.6621,0,U,65641,999,3984,.89062E-3,.29846E-3,0
STARLINK-35109,2025-210W,2026-05-27T16:28:53.733792,15.34405479,.0001052,53.1608,298.8848,80.9772,279.1350,0,U,65642,999,3984,.92895E-3,.31146E-3,0
STARLINK-35062,2025-210X,2026-05-27T17:59:39.533568,15.34364189,.0001214,53.1604,298.5665,62.3590,297.7535,0,U,65643,999,3985,.10745E-2,.36062E-3,0
STARLINK-35141,2025-210Y,2026-05-27T19:54:52.814016,15.30181691,.000083,53.1599,299.7701,91.6693,268.4402,0,U,65644,999,3984,.10255E-2,.30118E-3,0
STARLINK-35237,2025-210Z,2026-05-27T19:59:25.921824,15.30206662,.0001092,53.1596,299.7915,83.9076,276.2049,0,U,65645,999,3984,.11973E-2,.35278E-3,0
STARLINK-35183,2025-210AA,2026-05-27T19:45:44.731296,15.30229155,.0001004,53.1605,299.7308,82.3491,277.7624,0,U,65646,999,3984,.95679E-3,.28111E-3,0
STARLINK-35202,2025-210AB,2026-05-27T19:48:04.814208,15.42181845,.000105,53.1597,296.9004,88.2611,271.8515,0,U,65647,999,3988,.14431E-2,.6295E-3,0
STARLINK-34868,2025-210AC,2026-05-27T15:43:36.160896,15.34364681,.0000948,53.1588,299.3956,107.8023,252.3083,0,U,65648,999,3983,.5271E-3,.17454E-3,0
STARLINK-35079,2025-210AD,2026-05-27T16:27:00.654336,15.30210521,.000124,53.1612,300.2898,80.4490,279.6650,0,U,65649,999,3982,.11201E-2,.32974E-3,0
STARLINK-35328,2025-211A,2026-05-27T16:15:40.213728,15.05653466,.0002604,97.4389,191.4436,154.4823,205.6533,0,U,65652,999,3892,-.31773E-3,-.4641E-4,0
STARLINK-34210,2025-211B,2026-05-27T16:07:41.579328,15.05659233,.0001733,97.4364,191.4509,113.7731,246.3678,0,U,65653,999,3892,.16131E-3,.227E-4,0
STARLINK-35227,2025-211C,2026-05-27T15:59:43.357920,15.05658369,.0001975,97.4346,191.4602,115.1680,244.9752,0,U,65654,999,3892,.42008E-3,.6009E-4,0
STARLINK-35240,2025-211D,2026-05-27T16:11:40.738848,15.05660077,.000166,97.4347,191.4453,141.6445,218.4901,0,U,65655,999,3892,.45618E-3,.6531E-4,0
STARLINK-35344,2025-211E,2026-05-27T16:03:42.426720,15.05665222,.0001325,97.4350,191.4554,89.0766,271.0613,0,U,65656,999,3892,.37649E-3,.538E-4,0
STARLINK-34540,2025-211F,2026-05-27T15:55:43.865760,15.05653497,.000132,97.4361,191.4617,150.3398,209.7905,0,U,65657,999,3892,.28306E-3,.4028E-4,0
STARLINK-35282,2025-211G,2026-05-27T15:47:45.472416,15.05664173,.0001769,97.4345,191.4701,126.3154,233.8237,0,U,65658,999,3892,.36767E-3,.5252E-4,0
STARLINK-35120,2025-211H,2026-05-27T15:51:45.013824,15.05652650,.0001867,97.4359,191.4675,85.6918,274.4523,0,U,65659,999,3892,.53006E-3,.7598E-4,0
STARLINK-35246,2025-211J,2026-05-27T15:43:46.367328,15.05657902,.0002291,97.4349,191.4739,115.7423,244.4040,0,U,65660,999,3892,.48793E-3,.699E-4,0
STARLINK-35220,2025-211K,2026-05-27T17:15:29.200608,15.05667958,.0002724,97.4356,191.5416,111.0270,249.1249,0,U,65661,999,3893,.424E-3,.6068E-4,0
STARLINK-35176,2025-211L,2026-05-27T15:35:47.949792,15.05663404,.0002461,97.4348,191.4813,136.5619,223.5802,0,U,65662,999,3892,.37391E-3,.5343E-4,0
STARLINK-35190,2025-211M,2026-05-27T17:07:30.610272,15.05667606,.0002207,97.4345,191.5488,131.6661,228.4756,0,U,65663,999,3893,.54555E-3,.7826E-4,0
STARLINK-35201,2025-211N,2026-05-27T17:03:31.652928,15.05660785,.0002282,97.4349,191.5537,129.2694,230.8736,0,U,65664,999,3893,.47129E-3,.675E-4,0
STARLINK-35115,2025-211P,2026-05-27T15:23:50.662176,15.05655827,.000233,97.4363,191.4968,109.9078,250.2400,0,U,65665,999,3892,.17381E-3,.2451E-4,0
STARLINK-35181,2025-211Q,2026-05-27T16:55:32.467296,15.05702473,.0001637,97.4361,191.5650,109.3545,250.7859,0,U,65666,999,3893,.14404E-2,.20815E-3,0
STARLINK-35361,2025-211R,2026-05-27T16:51:34.169184,15.05657170,.0002058,97.4342,191.5674,103.9475,256.1981,0,U,65667,999,3893,.31078E-3,.4429E-4,0
STARLINK-35351,2025-211S,2026-05-27T16:47:34.932768,15.05660259,.0002129,97.4342,191.5692,110.2464,249.8992,0,U,65668,999,3893,.38522E-3,.5506E-4,0
STARLINK-35353,2025-211T,2026-05-27T16:43:35.166720,15.05659230,.0002036,97.4356,191.5754,153.3206,206.8126,0,U,65669,999,3893,.18241E-3,.2575E-4,0
STARLINK-35359,2025-211U,2026-05-27T16:39:36.492768,15.05654983,.000202,97.4350,191.5782,125.5319,234.6097,0,U,65670,999,3893,.14364E-3,.2015E-4,0
STARLINK-35194,2025-211V,2026-05-27T16:31:37.841088,15.05659617,.0000905,97.4343,191.5833,128.1581,231.9728,0,U,65671,999,3893,.41841E-3,.5985E-4,0
STARLINK-35198,2025-211W,2026-05-27T19:47:00.334752,15.05711545,.0000987,97.4385,191.7115,113.4638,246.6693,0,U,65672,999,3895,.29005E-2,.42109E-3,0
STARLINK-35177,2025-211X,2026-05-27T16:23:39.473664,15.05656457,.0001849,97.4363,191.5933,130.4483,229.6906,0,U,65673,999,3893,.23784E-3,.3376E-4,0
STARLINK-35254,2025-211Y,2026-05-27T19:31:05.949120,15.05619377,.0001698,97.4381,191.7280,100.1172,260.0246,0,U,65674,999,3895,-.59875E-3,-.868E-4,0
STARLINK-34749,2025-211Z,2026-05-27T16:27:38.784384,15.05660729,.0002782,97.4367,191.5902,129.6935,230.4538,0,U,65675,999,3893,.37313E-3,.5331E-4,0
STARLINK-35189,2025-212A,2026-05-27T19:55:40.911168,15.30210582,.0000932,53.1590,337.8390,71.2577,288.8525,0,U,65676,999,3931,.13348E-2,.39398E-3,0
STARLINK-35222,2025-212B,2026-05-27T20:18:28.478016,15.30199323,.0001472,53.1620,337.9363,62.3743,297.7407,0,U,65677,999,3937,.70504E-3,.2058E-3,0
STARLINK-35233,2025-212C,2026-05-27T19:31:31.445760,15.30207552,.0001035,53.1599,338.4482,101.0644,259.0473,0,U,65678,999,3936,.48761E-3,.14113E-3,0
STARLINK-35205,2025-212D,2026-05-27T19:22:24.564000,15.30208989,.0000947,53.1593,338.4067,80.7344,279.3764,0,U,65679,999,3930,.71911E-3,.21005E-3,0
STARLINK-35070,2025-212E,2026-05-27T19:46:35.144832,15.30161200,.0001021,53.1595,337.7988,69.5567,290.5543,0,U,65680,999,3936,.67824E-3,.19758E-3,0
STARLINK-35230,2025-212F,2026-05-27T18:53:32.377056,15.30228178,.0001341,53.1620,338.2810,78.0326,282.0825,0,U,65681,999,3936,.12057E-2,.35554E-3,0
STARLINK-35235,2025-212G,2026-05-27T19:05:12.732000,15.34421784,.0001143,53.1612,336.9141,79.9728,280.1404,0,U,65682,999,3932,.11451E-2,.38538E-3,0
STARLINK-34886,2025-212H,2026-05-27T20:00:01.999008,15.31694644,.0001161,53.1590,337.8664,84.6307,272.5948,0,U,65683,999,580,.89645E-3,.27551E-3,0
STARLINK-34795,2025-212J,2026-05-27T18:59:37.042944,15.30201384,.0001209,53.1613,338.3083,84.1471,275.9668,0,U,65684,999,3930,.89402E-3,.26214E-3,0
STARLINK-35145,2025-212K,2026-05-27T19:04:29.626176,15.33561724,.0001118,53.1620,338.3329,64.0759,296.0359,0,U,65685,999,3930,.12391E-2,.40615E-3,0
STARLINK-35137,2025-212L,2026-05-27T18:44:31.858656,15.30219010,.0001013,53.1604,328.2520,86.4296,273.6821,0,U,65686,999,3944,.79014E-3,.23129E-3,0
STARLINK-34856,2025-212M,2026-05-27T19:54:01.632384,15.31719884,.0001141,53.1595,337.8333,93.0262,267.0870,0,U,65687,999,3931,.81766E-3,.25109E-3,0
STARLINK-34930,2025-212N,2026-05-27T20:13:54.996096,15.30195321,.0001126,53.1607,337.9166,89.0823,271.0306,0,U,65688,999,3936,.75737E-3,.22136E-3,0
STARLINK-34875,2025-212P,2026-05-27T19:17:51.349056,15.30177901,.0001085,53.1604,338.3844,90.1515,269.9610,0,U,65689,999,3935,.65496E-3,.19075E-3,0
STARLINK-34790,2025-212Q,2026-05-27T19:13:17.561280,15.30211972,.0001063,53.1605,338.3629,73.9753,286.1365,0,U,65690,999,3930,.80523E-3,.23574E-3,0
STARLINK-34691,2025-212R,2026-05-27T19:36:02.396160,15.30197805,.0001045,53.1609,327.7627,96.8108,263.3012,0,U,65691,999,3950,.72876E-3,.21285E-3,0
STARLINK-34825,2025-212S,2026-05-27T20:23:02.135328,15.30204667,.0001166,53.1617,337.9574,73.3654,286.7475,0,U,65692,999,3935,.10637E-2,.31283E-3,0
STARLINK-35060,2025-212T,2026-05-27T18:17:11.026752,15.30207217,.0001221,53.1609,328.1349,79.2861,280.8277,0,U,65693,999,3949,.90527E-3,.26554E-3,0
STARLINK-35204,2025-212U,2026-05-27T19:04:10.588800,15.30189937,.000087,53.1603,338.3252,77.5935,282.5163,0,U,65694,999,3936,.65303E-3,.19025E-3,0
STARLINK-35221,2025-212V,2026-05-27T18:35:18.290400,15.30209817,.0001129,53.1603,338.1986,107.3942,252.7182,0,U,65695,999,3936,.66019E-3,.1925E-3,0
STARLINK-34734,2025-212W,2026-05-27T19:20:24.296928,15.31739123,.0001141,53.1602,337.6839,94.4654,265.6478,0,U,65696,999,3936,.83068E-3,.25532E-3,0
STARLINK-35113,2025-212X,2026-05-27T19:02:10.778784,15.34412088,.0001435,53.1602,336.8929,110.9328,249.1828,0,U,65697,999,3937,.8496E-3,.28449E-3,0
STARLINK-35090,2025-212Y,2026-05-27T18:56:33.601056,15.30207670,.0017504,53.1618,338.2920,92.3185,267.9820,0,U,65698,999,3935,-.1448E-2,-.4323E-3,0
STARLINK-35086,2025-212Z,2026-05-27T19:34:34.048704,15.30195690,.000108,53.1600,338.4575,90.1631,269.9494,0,U,65699,999,3930,.73886E-3,.21584E-3,0
STARLINK-35101,2025-212AA,2026-05-27T19:11:15.755424,15.34422848,.0001013,53.1615,336.9359,83.1215,276.9903,0,U,65700,999,3932,.80246E-3,.26853E-3,0
STARLINK-35046,2025-212AB,2026-05-27T19:02:39.340896,15.30218990,.0000924,53.1609,338.3158,90.9752,269.1355,0,U,65701,999,3935,.11289E-2,.33244E-3,0
STARLINK-35075,2025-212AC,2026-05-27T18:33:08.634240,15.32545468,.0011319,53.1616,338.1863,304.7685,55.2251,0,U,65702,999,3935,.56718E-1,.2000542E-1,0
STARLINK-34839,2025-212AD,2026-05-27T19:47:18.680928,15.31712472,.0001144,53.1600,337.7955,55.1240,304.9869,0,U,65703,999,3936,.10151E-2,.31278E-3,0
STARLINK-34086,2025-216A,2026-05-27T18:43:37.051680,15.30225279,.0000993,53.1593,325.4624,87.2937,272.8178,0,U,65734,999,3867,.78494E-3,.22979E-3,0
STARLINK-35099,2025-216B,2026-05-27T18:17:47.355360,15.30216216,.0000886,53.1600,325.3479,57.6749,302.4338,0,U,65735,999,3862,.87979E-3,.25801E-3,0
STARLINK-35167,2025-216C,2026-05-27T17:11:04.350912,15.30171074,.000093,53.1591,325.7685,93.1982,266.9125,0,U,65736,999,3864,.61593E-3,.17911E-3,0
STARLINK-35121,2025-216D,2026-05-27T17:47:34.804320,15.30182318,.0001111,53.1606,325.9251,96.3390,263.7737,0,U,65737,999,3864,.49039E-3,.14185E-3,0
STARLINK-35108,2025-216E,2026-05-27T19:04:54.028128,15.30198336,.000115,53.1585,325.5532,71.1451,288.9675,0,U,65738,999,3870,.83065E-3,.24322E-3,0
STARLINK-35106,2025-216F,2026-05-27T19:03:22.583232,15.30196890,.0000761,53.1586,325.5430,94.5420,265.5667,0,U,65739,999,3862,.70097E-3,.20457E-3,0
STARLINK-35130,2025-216G,2026-05-27T18:36:01.156032,15.30223030,.0000976,53.1597,325.4231,76.5861,283.5248,0,U,65740,999,3870,.71931E-3,.2102E-3,0
STARLINK-35284,2025-216H,2026-05-27T19:14:01.169088,15.30200555,.0001299,53.1606,325.5916,70.7141,289.4000,0,U,65741,999,3865,.74582E-3,.21795E-3,0
STARLINK-35316,2025-216J,2026-05-27T18:54:15.704064,15.30203167,.0001196,53.1597,325.5092,98.1985,261.9151,0,U,65742,999,3757,.81489E-3,.23855E-3,0
STARLINK-35319,2025-216K,2026-05-27T18:07:09.223104,15.30202479,.0001028,53.1609,325.2992,81.2428,278.8690,0,U,65743,999,3870,.92735E-3,.27209E-3,0
STARLINK-35173,2025-216L,2026-05-27T18:26:54.549888,15.30199345,.0000978,53.1601,325.3863,87.9231,272.1882,0,U,65744,999,3870,.91189E-3,.26745E-3,0
STARLINK-34808,2025-216M,2026-05-27T19:32:04.841088,15.30227525,.0001023,53.1603,324.9573,77.9649,282.1466,0,U,65745,999,3863,.93455E-3,.27445E-3,0
STARLINK-34704,2025-216N,2026-05-27T20:46:32.928096,15.30199095,.0001101,53.1597,325.2760,91.7128,268.3998,0,U,65746,999,3865,.10607E-2,.31187E-3,0
STARLINK-35214,2025-216P,2026-05-27T18:52:44.488128,15.30202464,.0001049,53.1591,325.4950,79.5467,280.5652,0,U,65747,999,3865,.52197E-3,.15133E-3,0
STARLINK-35265,2025-216Q,2026-05-27T19:00:20.445984,15.30200561,.000103,53.1590,325.5337,76.6941,283.4174,0,U,65748,999,3757,.11428E-2,.3364E-3,0
STARLINK-35288,2025-216R,2026-05-27T18:49:42.103776,15.30201498,.0000943,53.1589,325.4850,91.4896,268.6213,0,U,65749,999,3862,.98188E-3,.28835E-3,0
STARLINK-35165,2025-216S,2026-05-27T18:31:27.853824,15.30200921,.0000939,53.1596,325.4027,76.6229,283.4876,0,U,65750,999,3862,.685E-3,.19984E-3,0
STARLINK-35260,2025-216T,2026-05-27T18:22:20.997984,15.30201455,.0001044,53.1594,325.3632,84.3637,275.7483,0,U,65751,999,3865,.77344E-3,.22619E-3,0
STARLINK-34893,2025-216U,2026-05-27T20:43:30.643104,15.30200085,.0000899,53.1584,325.2700,100.5641,259.5461,0,U,65752,999,3863,.99465E-3,.29215E-3,0
STARLINK-34894,2025-216V,2026-05-27T18:40:34.895424,15.30193488,.0001078,53.1593,325.4430,97.5968,262.5155,0,U,65753,999,3862,.75042E-3,.21927E-3,0
STARLINK-35287,2025-216W,2026-05-27T18:02:35.785248,15.30208407,.0001156,53.1602,325.2774,81.6243,278.4889,0,U,65754,999,3861,.70152E-3,.20481E-3,0
STARLINK-35294,2025-216X,2026-05-27T18:13:13.926144,15.30219779,.0001293,53.1612,325.3233,81.5977,278.5171,0,U,65755,999,3865,.12041E-2,.35496E-3,0
STARLINK-35275,2025-216Y,2026-05-27T17:33:52.799040,15.30207726,.0001419,53.1601,325.8591,141.6410,218.4692,0,U,65756,999,3864,.62027E-3,.18061E-3,0
STARLINK-35211,2025-216Z,2026-05-27T18:57:17.991648,15.30195901,.0000862,53.1595,325.5138,97.4709,262.6390,0,U,65757,999,3865,.83401E-3,.2442E-3,0
STARLINK-35313,2025-216AA,2026-05-27T18:48:10.930176,15.30182365,.0001277,53.1591,325.4717,51.2382,308.8733,0,U,65758,999,3861,.98646E-3,.28955E-3,0
STARLINK-34692,2025-216AB,2026-05-27T19:23:07.935072,15.30199898,.0001021,53.1606,325.6236,99.7913,260.3203,0,U,65759,999,3861,.10087E-2,.29636E-3,0
STARLINK-34890,2025-216AC,2026-05-27T19:27:31.766112,15.30196481,.0001064,53.1610,324.9348,88.4068,271.7054,0,U,65760,999,3865,.93163E-3,.27331E-3,0
STARLINK-34889,2025-216AD,2026-05-27T19:17:03.021216,15.30208436,.0001089,53.1600,325.6001,106.2165,253.8956,0,U,65761,999,3870,.45502E-3,.13145E-3,0
STARLINK-35330,2025-218A,2026-05-27T15:07:55.461792,15.05659685,.0001675,97.4374,10.2652,95.7242,264.4176,0,U,65791,999,3684,.28314E-3,.403E-4,0
STARLINK-35373,2025-218B,2026-05-27T14:20:05.232192,15.05656214,.0002608,97.4377,10.3102,75.7610,284.3907,0,U,65792,999,3684,.22816E-3,.3236E-4,0
STARLINK-35383,2025-218C,2026-05-27T13:56:09.773952,15.05660914,.0001674,97.4379,10.3346,80.1340,280.0076,0,U,65793,999,3684,.4089E-3,.5848E-4,0
STARLINK-35378,2025-218D,2026-05-27T14:55:57.997056,15.05661634,.0002801,97.4370,10.2787,77.5511,282.6030,0,U,65794,999,3684,.37286E-3,.5327E-4,0
STARLINK-35406,2025-218E,2026-05-27T14:44:00.436416,15.05660136,.0002631,97.4372,10.2886,88.1867,271.9662,0,U,65795,999,3684,.32802E-3,.4679E-4,0
STARLINK-35390,2025-218F,2026-05-27T14:08:06.355680,15.05685866,.0002646,97.4365,10.3216,105.6119,254.5400,0,U,65796,999,3684,.10031E-2,.14459E-3,0
STARLINK-35412,2025-218G,2026-05-27T13:44:12.177024,15.05660970,.0001929,97.4393,10.3448,77.1922,282.9521,0,U,65797,999,3684,.43266E-3,.6191E-4,0
STARLINK-35414,2025-218H,2026-05-27T14:32:02.766912,15.05657210,.0002468,97.4372,10.2994,94.1021,266.0488,0,U,65798,999,3684,.23387E-3,.3318E-4,0
STARLINK-35357,2025-218J,2026-05-27T14:40:01.333056,15.05657075,.0002927,97.4377,10.2936,81.6666,278.4893,0,U,65799,999,3684,.31999E-3,.4563E-4,0
STARLINK-35300,2025-218K,2026-05-27T15:03:56.221920,15.05664647,.0002454,97.4366,10.2687,109.6533,250.4959,0,U,65800,999,3684,.43725E-3,.6259E-4,0
STARLINK-35296,2025-218L,2026-05-27T13:52:10.558272,15.05657238,.0001724,97.4390,10.3414,79.4403,280.7018,0,U,65801,999,3684,.32632E-3,.4654E-4,0
STARLINK-34919,2025-218M,2026-05-27T14:16:05.936160,15.05659774,.0002128,97.4364,10.3136,84.5289,275.6180,0,U,65802,999,3684,.4293E-3,.6143E-4,0
STARLINK-35286,2025-218N,2026-05-27T14:59:57.128064,15.05660278,.0002293,97.4369,10.2743,93.2774,266.8716,0,U,65803,999,3684,.37426E-3,.5347E-4,0
STARLINK-35266,2025-218P,2026-05-27T14:51:58.892832,15.05660191,.0002955,97.4372,10.2839,83.2862,276.8701,0,U,65804,999,3684,.31108E-3,.4434E-4,0
STARLINK-35273,2025-218Q,2026-05-27T14:47:59.702208,15.05655839,.0002607,97.4369,10.2860,85.2317,274.9208,0,U,65805,999,3684,.21902E-3,.3104E-4,0
STARLINK-35047,2025-218R,2026-05-27T14:28:03.330048,15.05661104,.0001783,97.4394,10.3015,102.7736,257.3690,0,U,65806,999,3684,.42954E-3,.6146E-4,0
STARLINK-35285,2025-218S,2026-05-27T14:36:02.119104,15.05659506,.0003044,97.4375,10.2973,67.7271,292.4279,0,U,65807,999,3684,.32283E-3,.4604E-4,0
